Datetime,Open,High,Low,Close,Volume,OpenInterest,OI_Change
2024-01-31,71.70999908447266,79.29000091552734,69.27999877929688,75.8499984741211,7247587,0.0,0.0
2024-02-29,75.95999908447266,79.80000305175781,71.41000366210938,78.26000213623047,6549968,0.0,0.0
2024-03-31,78.27999877929688,83.8499984741211,76.79000091552734,83.16999816894531,5827967,0.0,0.0
2024-04-30,83.13999938964844,87.66999816894531,80.87999725341797,81.93000030517578,6841962,0.0,0.0
2024-05-31,81.4800033569336,81.56999969482422,76.1500015258789,76.98999786376953,6613971,0.0,0.0
2024-06-30,76.97000122070312,82.72000122070312,72.4800033569336,81.54000091552734,5649911,0.0,0.0
2024-07-31,81.44999694824219,84.5199966430664,74.58999633789062,77.91000366210938,7167946,0.0,0.0
2024-08-31,78.58999633789062,80.16000366210938,71.45999908447266,73.55000305175781,7522056,0.0,0.0
2024-10-31,68.41000366210938,78.45999908447266,66.33000183105469,69.26000213623047,7647098,0.0,0.0
2024-11-30,70.44000244140625,72.87999725341797,66.61000061035156,68.0,5980019,0.0,0.0
2025-01-31,71.8499984741211,80.7699966430664,71.79000091552734,72.52999877929688,6940780,0.0,0.0
2025-02-28,74.13999938964844,75.18000030517578,68.36000061035156,69.76000213623047,5320902,0.0,0.0
2025-03-31,69.94999694824219,71.83000183105469,65.22000122070312,71.4800033569336,5307703,0.0,0.0
2025-04-30,71.38999938964844,72.27999877929688,55.119998931884766,58.209999084472656,7119077,0.0,0.0
2025-05-31,58.15999984741211,64.19000244140625,55.29999923706055,60.790000915527344,5761820,0.0,0.0
2025-07-31,64.95999908447266,70.51000213623047,64.66999816894531,69.26000213623047,5083485,0.0,0.0
2025-08-31,69.3499984741211,69.58000183105469,61.939998626708984,64.01000213623047,4912110,0.0,0.0
2025-09-30,63.95000076293945,66.41999816894531,61.45000076293945,62.369998931884766,5124066,0.0,0.0
2025-10-31,62.459999084472656,62.91999816894531,56.349998474121094,60.97999954223633,6575190,0.0,0.0
2025-11-30,61.400001525878906,61.5,57.099998474121094,58.54999923706055,4674109,0.0,0.0
2025-12-31,58.959999084472656,60.5,54.97999954223633,57.41999816894531,4592704,0.0,0.0
2026-01-31,57.40999984741211,66.4800033569336,55.7599983215332,65.20999908447266,6778896,0.0,0.0
2026-02-28,64.48999786376953,64.6500015258789,63.47999954223633,64.0199966430664,42540,0.0,0.0
